,cathode,dischargeCurrent,massFlowRate,gas,orificeDiameter,orificeLength,insertDiameter,insertLength,upstreamPressurePoint,orificeTemperature,insertTemperatureAverage,insertTemperature,totalPressure,totalPressureError_p,totalPressureError_m,electronDensity,electronTemperature,plasmaPotential,reference,note
274,Friedly,30.0,0.18,Xe,0.74,1.0,4.7,25.4,120.0,,1598.27,,20.006,,,,,,"V. J. Friedly, ""Hollow cathode operation at high discharge currents"", M. Sc. Thesis, NASA CR-185238, 1990","Fig 30 p.65: Effects of discharge current and cathode configuration on cathode wall temperature Fig 33a p.69: Effects of discharge current and propellant flowrate on cathode internal pressure; Xenon cathode; 6.4 mm outer tube, 0.74 mm orifice diameter => 4.7 mm insert diameter; Lo is not specified so we set it as 1 mm; The cathode wall temperature is plotted with a single point for a flow rate; range of 180 to 550 mA; we consider that the wall temperature stays constant with flow rate (typically an acceptable assumption)."
275,Friedly,35.0,0.18,Xe,0.74,1.0,4.7,25.4,120.0,,1654.84,,21.879,,,,,,"V. J. Friedly, ""Hollow cathode operation at high discharge currents"", M. Sc. Thesis, NASA CR-185238, 1990","Fig 30 p.65: Effects of discharge current and cathode configuration on cathode wall temperature Fig 33a p.69: Effects of discharge current and propellant flowrate on cathode internal pressure; Xenon cathode; 6.4 mm outer tube, 0.74 mm orifice diameter => 4.7 mm insert diameter; Lo is not specified so we set it as 1 mm; The cathode wall temperature is plotted with a single point for a flow rate; range of 180 to 550 mA; we consider that the wall temperature stays constant with flow rate (typically an acceptable assumption)."
276,Friedly,40.0,0.18,Xe,0.74,1.0,4.7,25.4,120.0,,1700.94,,23.888,,,,,,"V. J. Friedly, ""Hollow cathode operation at high discharge currents"", M. Sc. Thesis, NASA CR-185238, 1990","Fig 30 p.65: Effects of discharge current and cathode configuration on cathode wall temperature Fig 33a p.69: Effects of discharge current and propellant flowrate on cathode internal pressure; Xenon cathode; 6.4 mm outer tube, 0.74 mm orifice diameter => 4.7 mm insert diameter; Lo is not specified so we set it as 1 mm; The cathode wall temperature is plotted with a single point for a flow rate; range of 180 to 550 mA; we consider that the wall temperature stays constant with flow rate (typically an acceptable assumption)."
277,Friedly,45.0,0.18,Xe,0.74,1.0,4.7,25.4,120.0,,1751.21,,25.896,,,,,,"V. J. Friedly, ""Hollow cathode operation at high discharge currents"", M. Sc. Thesis, NASA CR-185238, 1990","Fig 30 p.65: Effects of discharge current and cathode configuration on cathode wall temperature Fig 33a p.69: Effects of discharge current and propellant flowrate on cathode internal pressure; Xenon cathode; 6.4 mm outer tube, 0.74 mm orifice diameter => 4.7 mm insert diameter; Lo is not specified so we set it as 1 mm; The cathode wall temperature is plotted with a single point for a flow rate; range of 180 to 550 mA; we consider that the wall temperature stays constant with flow rate (typically an acceptable assumption)."
278,Friedly,50.0,0.18,Xe,0.74,1.0,4.7,25.4,120.0,,1793.07,,26.893,,,,,,"V. J. Friedly, ""Hollow cathode operation at high discharge currents"", M. Sc. Thesis, NASA CR-185238, 1990","Fig 30 p.65: Effects of discharge current and cathode configuration on cathode wall temperature Fig 33a p.69: Effects of discharge current and propellant flowrate on cathode internal pressure; Xenon cathode; 6.4 mm outer tube, 0.74 mm orifice diameter => 4.7 mm insert diameter; Lo is not specified so we set it as 1 mm; The cathode wall temperature is plotted with a single point for a flow rate; range of 180 to 550 mA; we consider that the wall temperature stays constant with flow rate (typically an acceptable assumption)."
279,Friedly,55.0,0.18,Xe,0.74,1.0,4.7,25.4,120.0,,1811.6,,29.845,,,,,,"V. J. Friedly, ""Hollow cathode operation at high discharge currents"", M. Sc. Thesis, NASA CR-185238, 1990","Fig 30 p.65: Effects of discharge current and cathode configuration on cathode wall temperature Fig 33a p.69: Effects of discharge current and propellant flowrate on cathode internal pressure; Xenon cathode; 6.4 mm outer tube, 0.74 mm orifice diameter => 4.7 mm insert diameter; Lo is not specified so we set it as 1 mm; The cathode wall temperature is plotted with a single point for a flow rate; range of 180 to 550 mA; we consider that the wall temperature stays constant with flow rate (typically an acceptable assumption)."
280,Friedly,60.0,0.18,Xe,0.74,1.0,4.7,25.4,120.0,,1825.97,,31.854,,,,,,"V. J. Friedly, ""Hollow cathode operation at high discharge currents"", M. Sc. Thesis, NASA CR-185238, 1990","Fig 30 p.65: Effects of discharge current and cathode configuration on cathode wall temperature Fig 33a p.69: Effects of discharge current and propellant flowrate on cathode internal pressure; Xenon cathode; 6.4 mm outer tube, 0.74 mm orifice diameter => 4.7 mm insert diameter; Lo is not specified so we set it as 1 mm; The cathode wall temperature is plotted with a single point for a flow rate; range of 180 to 550 mA; we consider that the wall temperature stays constant with flow rate (typically an acceptable assumption)."
281,Friedly,5.0,0.28,Xe,0.74,1.0,4.7,25.4,120.0,,931.05,,7.267,,,,,,"V. J. Friedly, ""Hollow cathode operation at high discharge currents"", M. Sc. Thesis, NASA CR-185238, 1990","Fig 30 p.65: Effects of discharge current and cathode configuration on cathode wall temperature Fig 33a p.69: Effects of discharge current and propellant flowrate on cathode internal pressure; Xenon cathode; 6.4 mm outer tube, 0.74 mm orifice diameter => 4.7 mm insert diameter; Lo is not specified so we set it as 1 mm; The cathode wall temperature is plotted with a single point for a flow rate; range of 180 to 550 mA; we consider that the wall temperature stays constant with flow rate (typically an acceptable assumption)."
282,Friedly,10.0,0.28,Xe,0.74,1.0,4.7,25.4,120.0,,1120.06,,11.365,,,,,,"V. J. Friedly, ""Hollow cathode operation at high discharge currents"", M. Sc. Thesis, NASA CR-185238, 1990","Fig 30 p.65: Effects of discharge current and cathode configuration on cathode wall temperature Fig 33a p.69: Effects of discharge current and propellant flowrate on cathode internal pressure; Xenon cathode; 6.4 mm outer tube, 0.74 mm orifice diameter => 4.7 mm insert diameter; Lo is not specified so we set it as 1 mm; The cathode wall temperature is plotted with a single point for a flow rate; range of 180 to 550 mA; we consider that the wall temperature stays constant with flow rate (typically an acceptable assumption)."
283,Friedly,15.0,0.28,Xe,0.74,1.0,4.7,25.4,120.0,,1320.81,,14.115,,,,,,"V. J. Friedly, ""Hollow cathode operation at high discharge currents"", M. Sc. Thesis, NASA CR-185238, 1990","Fig 30 p.65: Effects of discharge current and cathode configuration on cathode wall temperature Fig 33a p.69: Effects of discharge current and propellant flowrate on cathode internal pressure; Xenon cathode; 6.4 mm outer tube, 0.74 mm orifice diameter => 4.7 mm insert diameter; Lo is not specified so we set it as 1 mm; The cathode wall temperature is plotted with a single point for a flow rate; range of 180 to 550 mA; we consider that the wall temperature stays constant with flow rate (typically an acceptable assumption)."
284,Friedly,20.0,0.28,Xe,0.74,1.0,4.7,25.4,120.0,,1421.73,,18.011,,,,,,"V. J. Friedly, ""Hollow cathode operation at high discharge currents"", M. Sc. Thesis, NASA CR-185238, 1990","Fig 30 p.65: Effects of discharge current and cathode configuration on cathode wall temperature Fig 33a p.69: Effects of discharge current and propellant flowrate on cathode internal pressure; Xenon cathode; 6.4 mm outer tube, 0.74 mm orifice diameter => 4.7 mm insert diameter; Lo is not specified so we set it as 1 mm; The cathode wall temperature is plotted with a single point for a flow rate; range of 180 to 550 mA; we consider that the wall temperature stays constant with flow rate (typically an acceptable assumption)."
285,Friedly,25.0,0.28,Xe,0.74,1.0,4.7,25.4,120.0,,1512.12,,21.098,,,,,,"V. J. Friedly, ""Hollow cathode operation at high discharge currents"", M. Sc. Thesis, NASA CR-185238, 1990","Fig 30 p.65: Effects of discharge current and cathode configuration on cathode wall temperature Fig 33a p.69: Effects of discharge current and propellant flowrate on cathode internal pressure; Xenon cathode; 6.4 mm outer tube, 0.74 mm orifice diameter => 4.7 mm insert diameter; Lo is not specified so we set it as 1 mm; The cathode wall temperature is plotted with a single point for a flow rate; range of 180 to 550 mA; we consider that the wall temperature stays constant with flow rate (typically an acceptable assumption)."
286,Friedly,30.0,0.28,Xe,0.74,1.0,4.7,25.4,120.0,,1598.27,,23.983,,,,,,"V. J. Friedly, ""Hollow cathode operation at high discharge currents"", M. Sc. Thesis, NASA CR-185238, 1990","Fig 30 p.65: Effects of discharge current and cathode configuration on cathode wall temperature Fig 33a p.69: Effects of discharge current and propellant flowrate on cathode internal pressure; Xenon cathode; 6.4 mm outer tube, 0.74 mm orifice diameter => 4.7 mm insert diameter; Lo is not specified so we set it as 1 mm; The cathode wall temperature is plotted with a single point for a flow rate; range of 180 to 550 mA; we consider that the wall temperature stays constant with flow rate (typically an acceptable assumption)."
287,Friedly,35.0,0.28,Xe,0.74,1.0,4.7,25.4,120.0,,1654.84,,26.935,,,,,,"V. J. Friedly, ""Hollow cathode operation at high discharge currents"", M. Sc. Thesis, NASA CR-185238, 1990","Fig 30 p.65: Effects of discharge current and cathode configuration on cathode wall temperature Fig 33a p.69: Effects of discharge current and propellant flowrate on cathode internal pressure; Xenon cathode; 6.4 mm outer tube, 0.74 mm orifice diameter => 4.7 mm insert diameter; Lo is not specified so we set it as 1 mm; The cathode wall temperature is plotted with a single point for a flow rate; range of 180 to 550 mA; we consider that the wall temperature stays constant with flow rate (typically an acceptable assumption)."
288,Friedly,40.0,0.28,Xe,0.74,1.0,4.7,25.4,120.0,,1700.94,,28.742,,,,,,"V. J. Friedly, ""Hollow cathode operation at high discharge currents"", M. Sc. Thesis, NASA CR-185238, 1990","Fig 30 p.65: Effects of discharge current and cathode configuration on cathode wall temperature Fig 33a p.69: Effects of discharge current and propellant flowrate on cathode internal pressure; Xenon cathode; 6.4 mm outer tube, 0.74 mm orifice diameter => 4.7 mm insert diameter; Lo is not specified so we set it as 1 mm; The cathode wall temperature is plotted with a single point for a flow rate; range of 180 to 550 mA; we consider that the wall temperature stays constant with flow rate (typically an acceptable assumption)."
289,Friedly,45.0,0.28,Xe,0.74,1.0,4.7,25.4,120.0,,1751.21,,31.694,,,,,,"V. J. Friedly, ""Hollow cathode operation at high discharge currents"", M. Sc. Thesis, NASA CR-185238, 1990","Fig 30 p.65: Effects of discharge current and cathode configuration on cathode wall temperature Fig 33a p.69: Effects of discharge current and propellant flowrate on cathode internal pressure; Xenon cathode; 6.4 mm outer tube, 0.74 mm orifice diameter => 4.7 mm insert diameter; Lo is not specified so we set it as 1 mm; The cathode wall temperature is plotted with a single point for a flow rate; range of 180 to 550 mA; we consider that the wall temperature stays constant with flow rate (typically an acceptable assumption)."
290,Friedly,50.0,0.28,Xe,0.74,1.0,4.7,25.4,120.0,,1793.07,,33.635,,,,,,"V. J. Friedly, ""Hollow cathode operation at high discharge currents"", M. Sc. Thesis, NASA CR-185238, 1990","Fig 30 p.65: Effects of discharge current and cathode configuration on cathode wall temperature Fig 33a p.69: Effects of discharge current and propellant flowrate on cathode internal pressure; Xenon cathode; 6.4 mm outer tube, 0.74 mm orifice diameter => 4.7 mm insert diameter; Lo is not specified so we set it as 1 mm; The cathode wall temperature is plotted with a single point for a flow rate; range of 180 to 550 mA; we consider that the wall temperature stays constant with flow rate (typically an acceptable assumption)."
291,Friedly,55.0,0.28,Xe,0.74,1.0,4.7,25.4,120.0,,1811.6,,36.722,,,,,,"V. J. Friedly, ""Hollow cathode operation at high discharge currents"", M. Sc. Thesis, NASA CR-185238, 1990","Fig 30 p.65: Effects of discharge current and cathode configuration on cathode wall temperature Fig 33a p.69: Effects of discharge current and propellant flowrate on cathode internal pressure; Xenon cathode; 6.4 mm outer tube, 0.74 mm orifice diameter => 4.7 mm insert diameter; Lo is not specified so we set it as 1 mm; The cathode wall temperature is plotted with a single point for a flow rate; range of 180 to 550 mA; we consider that the wall temperature stays constant with flow rate (typically an acceptable assumption)."
292,Friedly,60.0,0.28,Xe,0.74,1.0,4.7,25.4,120.0,,1825.97,,38.663,,,,,,"V. J. Friedly, ""Hollow cathode operation at high discharge currents"", M. Sc. Thesis, NASA CR-185238, 1990","Fig 30 p.65: Effects of discharge current and cathode configuration on cathode wall temperature Fig 33a p.69: Effects of discharge current and propellant flowrate on cathode internal pressure; Xenon cathode; 6.4 mm outer tube, 0.74 mm orifice diameter => 4.7 mm insert diameter; Lo is not specified so we set it as 1 mm; The cathode wall temperature is plotted with a single point for a flow rate; range of 180 to 550 mA; we consider that the wall temperature stays constant with flow rate (typically an acceptable assumption)."
293,Friedly,5.0,0.37,Xe,0.74,1.0,4.7,25.4,120.0,,931.05,,8.75,,,,,,"V. J. Friedly, ""Hollow cathode operation at high discharge currents"", M. Sc. Thesis, NASA CR-185238, 1990","Fig 30 p.65: Effects of discharge current and cathode configuration on cathode wall temperature Fig 33a p.69: Effects of discharge current and propellant flowrate on cathode internal pressure; Xenon cathode; 6.4 mm outer tube, 0.74 mm orifice diameter => 4.7 mm insert diameter; Lo is not specified so we set it as 1 mm; The cathode wall temperature is plotted with a single point for a flow rate; range of 180 to 550 mA; we consider that the wall temperature stays constant with flow rate (typically an acceptable assumption)."
